good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
O halde çocukların oyuncakları paylaşmasını izledim.,O halde çocukların paylaşmasını oyuncakları izledim.,oyuncakları paylaşmasını,paylaşmasını oyuncakları,-,scrambling
Anlaşılan adamın cep telefonunu düşürdüğünü gördüm.,Anlaşılan adamın düşürdüğünü cep telefonunu gördüm.,cep telefonunu düşürdüğünü,düşürdüğünü cep telefonunu,-,scrambling  
Görünüşe göre çocuğun şekerleri yediğini gördüm.,Görünüşe göre çocuğun yediğini şekerleri gördüm.,şekerleri yediğini,yediğini şekerleri,-,scrambling
Mimarın projeyi değiştirdiğini öğrendik.,Mimarın değiştirdiğini projeyi öğrendik.,projeyi değiştirdiğini,değiştirdiğini projeyi,-,scrambling
Şu halde hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.,Şu halde hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.,okul bahçesindeki ağaçları suladığını,suladığını okul bahçesindeki ağaçları,-,scrambling
Evde defterini unuttuğunu yorum ettim.,Evde unuttuğunu defterini yorum ettim.,defterini unuttuğunu,unuttuğunu defterini,-,scrambling
Öyle görünüyor ki hasan'ın makaleyi yazdığını biliyorum.,Öyle görünüyor ki hasan'ın yazdığını makaleyi biliyorum.,makaleyi yazdığını ,yazdığını makaleyi,-,scrambling
Şu halde müdürün raporu imzaladığını duydum.,Şu halde müdürün imzaladığını raporu duydum.,raporu imzaladığını,imzaladığını raporu,-,scrambling  
Anlaşılan yöneticinin kararı ertelettiğini duyurdu.,Anlaşılan yöneticinin ertelettiğini kararı duyurdu.,kararı ertelettiğini,ertelettiğini kararı,-,scrambling
Öğrencinin kitabı unuttuğunu uygun ettim.,Öğrencinin unuttuğunu kitabı uygun ettim.,kitabı unuttuğunu,unuttuğunu kitabı,-,scrambling  
Komşumuzun çitleri boyadığını hata ettim.,Komşumuzun boyadığını çitleri hata ettim.,çitleri boyadığını,boyadığını çitleri,-,scrambling
Patronu arayıp bacağını kırdığını olay verdi.,Patronu arayıp kırdığını bacağını olay verdi.,bacağını kırdığını,kırdığını bacağını,-,scrambling
Kaptanın rotayı değiştirdiğini hareket etti.,Kaptanın değiştirdiğini rotayı hareket etti.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
Anlaşılıyor ki i̇şçilerin bahçedeki ağacı budamasını izlediler.,Anlaşılıyor ki i̇şçilerin budamasını bahçedeki ağacı izlediler.,bahçedeki ağacı budamasını,budamasını bahçedeki ağacı,-,scrambling
Çocuğun köpeğini sevmesine izin verdi.,Çocuğun sevmesine köpeğini izin verdi.,köpeğini sevmesine,sevmesine köpeğini,-,scrambling  
Çocuklar bayramın gelmesini korkuyla bekliyor.,Çocuklar gelmesini bayramın korkuyla bekliyor.,bayramın gelmesini,gelmesini bayramın,-,scrambling
Kapıya gelen esnafçının kendisini dolandırıldığını sonradan anladı.,Kapıya gelen esnafçının dolandırıldığını kendisini sonradan anladı.,kendisini dolandırıldığını,dolandırıldığını kendisini,-,scrambling
Anlaşılan müdürün yeni kararları açıkladığını bildirdi.,Anlaşılan müdürün açıkladığını yeni kararları bildirdi.,yeni kararları açıkladığını,açıkladığını yeni kararları,-,scrambling
Çiftçilerin tarlayı sulamasına tedaviydim ettiler.,Çiftçilerin sulamasına tarlayı tedaviydim ettiler.,tarlayı sulamasına,sulamasına tarlayı,-,scrambling
Yani adamın cüzdanını düşürdüğünü gördüm.,Yani adamın düşürdüğünü cüzdanını gördüm.,cüzdanını düşürdüğünü,düşürdüğünü cüzdanını,-,scrambling  
Öğretmenin soruyu yanıtlamasını dinlediler.,Öğretmenin yanıtlamasını soruyu dinlediler.,soruyu yanıtlamasını,yanıtlamasını soruyu,-,scrambling  
Demek ki adayların görüşmeleri başarıyla tamamladığını duydum.,Demek ki adayların başarıyla tamamladığını görüşmeleri duydum.,görüşmeleri başarıyla tamamladığını,başarıyla tamamladığını görüşmeleri,-,scrambling
Öğretmenin sınav sonuçlarını açıkladığını ses verdi.,Öğretmenin açıkladığını sınav sonuçlarını ses verdi.,sınav sonuçlarını açıkladığını,açıkladığını sınav sonuçlarını,-,scrambling
Anlaşılan sizin de açılışa katılmanızı çok isteriz.,Anlaşılan sizin de katılmanızı açılışa çok isteriz.,açılışa katılmanızı,katılmanızı açılışa,-,scrambling
O halde mimarın proje için gerekli izinleri aldığını öğrendik.,O halde mimarın aldığını proje için gerekli izinleri öğrendik.,proje için gerekli izinleri aldığını,aldığını proje için gerekli izinleri,-,scrambling
Canlı destek müşterilerin şikayetlerini kaydettiğini iletti.,Canlı destek kaydettiğini müşterilerin şikayetlerini iletti.,müşterilerin şikayetlerini kaydettiğini,kaydettiğini müşterilerin şikayetlerini,-,scrambling
Garsonun siparişi yanlış getirdiğini fark ettik.,Garsonun yanlış getirdiğini siparişi fark ettik.,siparişi yanlış getirdiğini,yanlış getirdiğini siparişi,-,scrambling
Yöneticinin kararı ertelediğini ihbar etti.,Yöneticinin ertelediğini kararı ihbar etti.,kararı ertelediğini,ertelediğini kararı,-,scrambling
Demek ki müdürün hukuksuzluk yaptığını duyurdu.,Demek ki müdürün yaptığını hukuksuzluk duyurdu.,hukuksuzluk yaptığını,yaptığını hukuksuzluk,-,scrambling
Çalışan antika vazoyu kırdığını ihbar etti.,Çalışan kırdığını antika vazoyu ihbar etti.,antika vazoyu kırdığını,kırdığını antika vazoyu,-,scrambling
Müdür vekilinin önemli evrakları şifrelediğini öğrendik.,Müdür vekilinin şifrelediğini önemli evrakları öğrendik.,önemli evrakları şifrelediğini,şifrelediğini önemli evrakları,-,scrambling
Garsonun siparişleri karıştırdığını eksik ettiler.,Garsonun karıştırdığını siparişleri eksik ettiler.,siparişleri karıştırdığını,karıştırdığını siparişleri,-,scrambling
Demek ki teknisyenin arızayı giderdiğini açıkladı.,Demek ki teknisyenin giderdiğini arızayı açıkladı.,arızayı giderdiğini,giderdiğini arızayı,-,scrambling
Şu halde doktorun ilacı yazdığını unutmuş.,Şu halde doktorun yazdığını ilacı unutmuş.,ilacı yazdığını,yazdığını ilacı,-,scrambling  
Yani müdürün raporu imzaladığını duydum.,Yani müdürün imzaladığını raporu duydum.,raporu imzaladığını,imzaladığını raporu,-,scrambling  
Öğrencilerin barikatı aşmasını izledim.,Öğrencilerin aşmasını barikatı izledim.,barikatı aşmasını,aşmasını barikatı,-,scrambling  
Belli ki müdürün yeni çalışma saatlerini onayladığını duyurdu.,Belli ki müdürün onayladığını yeni çalışma saatlerini duyurdu.,yeni çalışma saatlerini onayladığını,onayladığını yeni çalışma saatlerini,-,scrambling
Anlaşılan müdürün raporu imzaladığını duydum.,Anlaşılan müdürün imzaladığını raporu duydum.,raporu imzaladığını,imzaladığını raporu,-,scrambling  
Patronu arayıp bacağını kırdığını telefon verdi.,Patronu arayıp kırdığını bacağını telefon verdi.,bacağını kırdığını,kırdığını bacağını,-,scrambling
Kardeşimin bisikleti çaldığını iddia etti.,Kardeşimin çaldığını bisikleti iddia etti.,bisikleti çaldığını,çaldığını bisikleti,-,scrambling  
Kızın kedisini sevmesine istisnanın verdi.,Kızın sevmesine kedisini istisnanın verdi.,kedisini sevmesine,sevmesine kedisini,-,scrambling 
Anlaşılan kardeşimin bisikleti tamir ettiğini biliyorum.,Anlaşılan kardeşimin tamir ettiğini bisikleti biliyorum.,bisikleti tamir ettiğini,tamir ettiğini bisikleti,-,scrambling
Çocuğun köpeğini sevmesine onayın verdi.,Çocuğun sevmesine köpeğini onayın verdi.,köpeğini sevmesine,sevmesine köpeğini,-,scrambling  
Hep birlikte arabanın çıkarılmasına zarardım ettik.,Hep birlikte çıkarılmasına arabanın zarardım ettik.,arabanın çıkarılmasına,çıkarılmasına arabanın,-,scrambling
Anlaşılıyor ki yöneticinin kararı ertelediğini ilan etti.,Anlaşılıyor ki yöneticinin ertelediğini kararı ilan etti.,kararı ertelediğini,ertelediğini kararı,-,scrambling
Yani görevlinin evrakları kaybettiğini öğrendik.,Yani görevlinin kaybettiğini evrakları öğrendik.,evrakları kaybettiğini,kaybettiğini evrakları,-,scrambling
Görünüşe göre otelde çarşafların değiştirildiğine emin olamadık.,Görünüşe göre otelde değiştirildiğine çarşafların emin olamadık.,çarşafların değiştirildiğine,değiştirildiğine çarşafların,-,scrambling
Yani hizmetlinin odasını topladığını söyledi.,Yani hizmetlinin topladığını odasını söyledi.,odasını topladığını,topladığını odasını,-,scrambling  
Çocuğun camı kırdığını kimse görmedi.,Çocuğun kırdığını camı kimse görmedi.,camı kırdığını,kırdığını camı,-,scrambling  
O halde öğrencilerin barikatı aşmasını izledim.,O halde öğrencilerin aşmasını barikatı izledim.,barikatı aşmasını,aşmasını barikatı,-,scrambling  
Öyle görünüyor ki çocukların duvarı boyadığını gördüm.,Öyle görünüyor ki çocukların boyadığını duvarı gördüm.,duvarı boyadığını,boyadığını duvarı,-,scrambling
Her sahada işini çok sevdiğini söyler.,Her sahada çok sevdiğini işini söyler.,işini çok sevdiğini,çok sevdiğini işini,-,scrambling
Belediye avukatının şehir planını revize ettiğini açıkladı.,Belediye avukatının ettiğini şehir planını revize açıkladı.,şehir planını revize ettiğini,ettiğini şehir planını revize,-,scrambling
Belli ki yazarın yeni romanını bitirdiğini söyledi.,Belli ki yazarın bitirdiğini yeni romanını söyledi.,yeni romanını bitirdiğini,bitirdiğini yeni romanını,-,scrambling
Anlaşılan müdürün hukuksuzluk yaptığını duyurdu.,Anlaşılan müdürün yaptığını hukuksuzluk duyurdu.,hukuksuzluk yaptığını,yaptığını hukuksuzluk,-,scrambling
Öyle görünüyor ki kaptanın rotayı değiştirdiğini duyurdu.,Öyle görünüyor ki kaptanın değiştirdiğini rotayı duyurdu.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
Yani i̇şçilerin duvarı örmesini izledik.,Yani i̇şçilerin örmesini duvarı izledik.,duvarı örmesini,örmesini duvarı,-,scrambling  
Çocuğun köpeğini sevmesine ruhsatın verdi.,Çocuğun sevmesine köpeğini ruhsatın verdi.,köpeğini sevmesine,sevmesine köpeğini,-,scrambling  
Şu halde kızının resim yaptığını bile bilmiyormuş.,Şu halde kızının yaptığını resim bile bilmiyormuş,resim yaptığını,yaptığını resim,-,scrambling  
Çocuklar bayramın gelmesini hevesle bekliyor.,Çocuklar gelmesini bayramın hevesle bekliyor.,bayramın gelmesini,gelmesini bayramın,-,scrambling
Yani çocukların oyuncakları paylaşmasını izledim.,Yani çocukların paylaşmasını oyuncakları izledim.,oyuncakları paylaşmasını,paylaşmasını oyuncakları,-,scrambling
Öyle görünüyor ki müşterinin faturayı ödediğini söylediler.,Öyle görünüyor ki müşterinin ödediğini faturayı söylediler.,faturayı ödediğini,ödediğini faturayı,-,scrambling  
Şu halde kardeşinin doğruyu söylediğine inanıyor.,Şu halde kardeşinin söylediğine doğruyu inanıyor.,doğruyu söylediğine,söylediğine doğruyu,-,scrambling
O halde bebeğe mamasını yedirdiğini gördük.,O halde bebeğe yedirdiğini mamasını gördük.,mamasını yedirdiğini,yedirdiğini mamasını,-,scrambling  
Demek ki müşterinin faturayı ödediğini söylediler.,Demek ki müşterinin ödediğini faturayı söylediler.,faturayı ödediğini,ödediğini faturayı,-,scrambling  
Yani adamın yalan söylediğini anladık.,Yani adamın söylediğini yalan anladık.,yalan söylediğini,söylediğini yalan,-,scrambling  
Anlaşılan adayların görüşmeleri başarıyla tamamladığını duydum.,Anlaşılan adayların başarıyla tamamladığını görüşmeleri duydum.,görüşmeleri başarıyla tamamladığını,başarıyla tamamladığını görüşmeleri,-,scrambling
Görünüşe göre bebeğe mamasını yedirdiğini gördük.,Görünüşe göre bebeğe yedirdiğini mamasını gördük.,mamasını yedirdiğini,yedirdiğini mamasını,-,scrambling  
Çalışan antika vazoyu kırdığını iftira etti.,Çalışan kırdığını antika vazoyu iftira etti.,antika vazoyu kırdığını,kırdığını antika vazoyu,-,scrambling
Müdür sekreterinin evrakları imzaladığını duydum.,Müdür sekreterinin imzaladığını evrakları duydum.,evrakları imzaladığını,imzaladığını evrakları,-,scrambling
Öyle görünüyor ki teknisyenin arızayı giderdiğini müjdeledi.,Öyle görünüyor ki teknisyenin giderdiğini arızayı müjdeledi.,arızayı giderdiğini,giderdiğini arızayı,-,scrambling
Garsonun müşterinin siparişini unuttuğunu engel ettik.,Garsonun unuttuğunu müşterinin siparişini engel ettik.,müşterinin siparişini unuttuğunu,unuttuğunu müşterinin siparişini,-,scrambling
Öyle görünüyor ki öğrencilerin barikatı aşmasını izledim.,Öyle görünüyor ki öğrencilerin aşmasını barikatı izledim.,barikatı aşmasını,aşmasını barikatı,-,scrambling  
Anlaşılıyor ki doktorun hastayı muayene ettiğini duydum.,Anlaşılıyor ki doktorun muayene ettiğini hastayı duydum.,hastayı muayene ettiğini,muayane ettiğini hastayı,-,scrambling  
Her fırsatta işini çok sevdiğini söyler.,Her fırsatta çok sevdiğini işini söyler.,işini çok sevdiğini,çok sevdiğini işini,-,scrambling
Anlaşılan müşterinin hesabı kapattığını öğrendik.,Anlaşılan müşterinin kapattığını hesabı öğrendik.,hesabı kapattığını,kapattığını hesabı,-,scrambling  
Görünüşe göre adamın cep telefonunu düşürdüğünü gördüm.,Görünüşe göre adamın düşürdüğünü cep telefonunu gördüm.,cep telefonunu düşürdüğünü,düşürdüğünü cep telefonunu,-,scrambling  
Görünüşe göre öğretmenin soruları yanıtlamasını bekledik.,Görünüşe göre öğretmenin yanıtlamasını soruları bekledik.,soruları yanıtlamasını,yanıtlamasını soruları,-,scrambling
Müşterinin faturayı ödediğini söylediler.,Müşterinin ödediğini faturayı söylediler.,faturayı ödediğini,ödediğini faturayı,-,scrambling  
Kardeşimin bisikleti çaldığını iftira etti.,Kardeşimin çaldığını bisikleti iftira etti.,bisikleti çaldığını,çaldığını bisikleti,-,scrambling  
Görünüşe göre çalışanların şikayetleri dinlemesini söyledi.,Görünüşe göre çalışanların dinlemesini şikayetleri söyledi.,şikayetleri dinlemesini,dinlemesini şikayetleri,-,scrambling
Öğretmenin sınav sonuçlarını açıkladığını işaret verdi.,Öğretmenin açıkladığını sınav sonuçlarını işaret verdi.,sınav sonuçlarını açıkladığını,açıkladığını sınav sonuçlarını,-,scrambling
Demek ki şefin mutfaktaki malzemeleri kontrol ettiğini gözlemledi.,Demek ki şefin kontrol ettiğini mutfaktaki malzemeleri gözlemledi.,mutfaktaki malzemeleri kontrol ettiğini,kontrol ettiğini mutfaktaki malzemeleri,-,scrambling
