good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Kardeşinin doğruyu söylediğine malı gönülden inanıyor.,Kardeşinin doğruyu söylemesine malı gönülden inanıyor.,söylediğine,söylemesine,inanıyor,nominalization
İstediğimiz şeyler için var enerjimizle çalışmamızı bize her fırsatta öğütlerdi.,İstediğimiz şeyler için var enerjimizle çalıştığımızı bize her fırsatta öğütlerdi.,çalışmamızı,çalıştığımızı,öğütlerdi,nominalization
Ürünün yerde büyük ilgi gördüğünü ifade etti.,Ürünün yerde büyük ilgi görmesini ifade etti.,gördüğünü,görmesini,ifade etti,nominalization
Anlaşılan senin bu kararı desteklemeni bekliyordum.,Anlaşılan senin bu kararı desteklediğini bekliyordum.,desteklemeni,desteklediğini,bekliyordum,nominalization
Öğrencilerin yatırımlarını zamanında teslim etmesini istiyoruz.,Öğrencilerin yatırımlarını zamanında teslim ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Cüzdanını sokakta unuttuğunu iş işten geçince fark etti.,Cüzdanını sokakta unutmasını iş işten geçince fark etti.,unuttuğunu,unutmasını,fark etti,nominalization
O halde haklarınızın gasp edilmesine asla müsaade etmeyiz.,O halde haklarınızın gasp edildiğine asla müsaade etmeyiz.,gasp edilmesine,gasp edildiğine,müsaade etmeyiz,nominalization
Belli ki planın kusursuz işlediğini sanıyorduk.,Belli ki planın kusursuz işlemesini sanıyorduk.,işlediğini,işlemesini,sanıyorduk,nominalization
Şu halde serviste yavaş kaldığını o da kabul ediyor.,Şu halde serviste yavaş kalmasını o da kabul ediyor.,kaldığını,kalmasını,kabul ediyor,nominalization
Müdürün herkesin kanaatını almasına çalışanlar çok şaşırdı.,Müdürün herkesin kanaatını aldığına çalışanlar çok şaşırdı.,almasına,aldığına,şaşırdı,nominalization
Çamura saplanan babanın çıkarılmasına hep birlikte yardım ettik.,Çamura saplanan babanın çıkarıldığına hep birlikte yardım ettik.,çıkarılmasına,çıkarıldığına,yardım ettik,nominalization
Anlaşılan takımın maça odaklanmasını istiyoruz.,Anlaşılan takımın maça odaklandığını istiyoruz.,odaklanmasını,odaklandığını,istiyoruz,nominalization
Demek ki kardeşinin bu kadar sorumsuz davranmasına epey kızdı.,Demek ki kardeşinin bu kadar sorumsuz davrandığına epey kızdı.,davranmasına,davrandığına,kızdı,nominalization
Uzmanların bu yerde daha fazla araştırma yapmasını öneriyoruz.,Uzmanların bu yerde daha fazla araştırma yaptığını öneriyoruz.,yapmasını,yaptığını,öneriyoruz,nominalization
Yeni düzenlemelerin işleri kolaylaştırdığını belirtti.,Yeni düzenlemelerin işleri kolaylaştırmasını belirtti.,kolaylaştırdığını,kolaylaştırmasını,belirtti,nominalization
Konunun ayrıntılı bir sekte tartışılmasını öneriyorum.,Konunun ayrıntılı bir sekte tartışıldığını öneriyorum.,tartışılmasını,tartışıldığını,öneriyorum,nominalization
Kiralık binanın dün satıldığını yeni öğrendim.,Kiralık binanın dün satılmasını yeni öğrendim.,satıldığını,satılmasını,öğrendim,nominalization
Çocukların yolda oynamasını uzaktan izledik.,Çocukların yolda oynadığını uzaktan izledik.,oynamasını,oynadığını,izledik,nominalization
Evini kesinlikle satmadığını zaten biliyorum.,Evini kesinlikle satmamasını zaten biliyorum.,satmadığını,satmamasını,biliyorum,nominalization
Hoca sınavı bir gün geç teslim etmeme zor da olsa izin verdi.,Hoca sınavı bir gün geç teslim ettiğime zor da olsa izin verdi.,teslim etmeme,teslim ettiğime,izin verdi,nominalization
Yeni aksesuarın piyasaya sürülmesini heyecanla bekliyoruz.,Yeni aksesuarın piyasaya sürüldüğünü heyecanla bekliyoruz.,sürülmesini,sürüldüğünü,bekliyoruz,nominalization
Havanın birden soğumasına kimse hazırlıklı değildi.,Havanın birden soğuduğuna kimse hazırlıklı değildi.,soğumasına,soğuduğuna,hazırlıklı değildi,nominalization
Projeye büyük katkı sağladığını belirtti.,Projeye büyük katkı sağlamasını belirtti.,sağladığını,sağlamasını,belirtti,nominalization
İşten kendi ailesiyle ayrıldığını üstüne basarak belirtti.,İşten kendi ailesiyle ayrılmasını üstüne basarak belirtti.,ayrıldığını,ayrılmasını,belirtti,nominalization
Müdürün bu öneriyi desteklemesini bekliyorduk.,Müdürün bu öneriyi desteklediğini bekliyorduk.,desteklemesini,desteklediğini,bekliyorduk,nominalization
Avukat diğer kamera hesaplarının da izlenilmesini ısrarla talep etti.,Avukat diğer kamera hesaplarının da izlenildiğini ısrarla talep etti.,izlenilmesini,izlenildiğini,talep etti,nominalization
Yani annesiyle ne kadar gurur duyduğundan hep bahsederdi.,Yani annesiyle ne kadar gurur duymasından hep bahsederdi.,gurur duyduğundan,gurur duymasından,bahsederdi,nominalization
Öğrencilerin derse icabet etmesini bekliyoruz.,Öğrencilerin derse icabet ettiğini bekliyoruz.,etmesini,ettiğini,bekliyoruz,nominalization
O halde saatlerin geri alınmasına hemen adapte olduk.,O halde saatlerin geri alındığına hemen adapte olduk.,alınmasına,alındığına,adapte olduk,nominalization
Bu kadar yoğun çalışmasına rağmen durumlarını aksatmaması takdir edildi.,Bu kadar yoğun çalışmasına rağmen durumlarını aksatmadığı takdir edildi.,aksatmaması,aksatmadığı,takdir edildi,nominalization
Çamura saplanan kamyonetin çıkarılmasına hep birlikte yardım ettik.,Çamura saplanan kamyonetin çıkarıldığına hep birlikte yardım ettik.,çıkarılmasına,çıkarıldığına,yardım ettik,nominalization
Takımın deplasmana odaklanmasını istiyoruz.,Takımın deplasmana odaklandığını istiyoruz.,odaklanmasını,odaklandığını,istiyoruz,nominalization
Projeye yeni bir boyut kazandırılmasına ekip babayı çok önem verdi.,Projeye yeni bir boyut kazandırıldığına ekip babayı çok önem verdi.,kazandırılmasına,kazandırıldığına,önem verdi,nominalization
Yani yeni yöntemin verimli olduğunu iddia etti.,Yani yeni yöntemin verimli olmasını iddia etti.,olduğunu,olmasını,iddia etti,nominalization
Dizinin aslında komedi altında olduğunu bile rahatlıkla iddia edebiliriz.,Dizinin aslında komedi altında olmasını bile rahatlıkla iddia edebiliriz.,olduğunu,olmasını,iddia edebiliriz,nominalization
Yönetimin alınan kararları gözden geçirmesini talep ettik.,Yönetimin alınan kararları gözden geçirdiğini talep ettik.,geçirmesini,geçirdiğini,talep ettik,nominalization
Bütün yazıların eksiksiz teslim edilmesini rica ediyoruz.,Bütün yazıların eksiksiz teslim edildiğini rica ediyoruz.,edilmesini,edildiğini,rica ediyoruz,nominalization
Demek ki saatlerin geri alınmasına hemen adapte olduk.,Demek ki saatlerin geri alındığına hemen adapte olduk.,alınmasına,alındığına,adapte olduk,nominalization
Öyle görünüyor ki sunumun oldukça başarılı geçtiğini herkes kabul etti.,Öyle görünüyor ki sunumun oldukça başarılı geçmesini herkes kabul etti.,geçtiğini,geçmesini,kabul etti,nominalization
Bu konuyu profiline boyuna düşündüğünü biliyorum.,Bu konuyu profiline boyuna düşünmesini biliyorum.,düşündüğünü,düşünmesini,biliyorum,nominalization
Avukat diğer kamera varlıklarının da izlenilmesini ısrarla talep etti.,Avukat diğer kamera varlıklarının da izlenildiğini ısrarla talep etti.,izlenilmesini,izlenildiğini,talep etti,nominalization
Anlaşılan planın kusursuz işlediğini sanıyorduk.,Anlaşılan planın kusursuz işlemesini sanıyorduk.,işlediğini,işlemesini,sanıyorduk,nominalization
Mesai bitmeden arayıp delilin zamanında teslim edildiğine emin oldu.,Mesai bitmeden arayıp delilin zamanında teslim edilmesine emin oldu.,edildiğine,edilmesine,emin oldu,nominalization
Belli ki kitapları zamanında teslim ettiğini iddia etti.,Belli ki kitapları zamanında teslim etmesini iddia etti.,ettiğini,etmesini,iddia etti,nominalization
Kendisinin de bu yollardan geçtiğini bize her imada hatırlatır.,Kendisinin de bu yollardan geçmesini bize her imada hatırlatır.,geçtiğini,geçmesini,hatırlatır,nominalization
Yönetimin parayı dikkatlice incelemesini talep ettik.,Yönetimin parayı dikkatlice incelediğini talep ettik.,incelemesini,incelediğini,talep ettik,nominalization
Yani doktorun hastalarla daha fazla ilgilenmesini bekliyoruz.,Yani doktorun hastalarla daha fazla ilgilendiğini bekliyoruz.,ilgilenmesini,ilgilendiğini,bekliyoruz,nominalization
İş ilgisinin oldukça başarılı geçtiğini ifade etti.,İş ilgisinin oldukça başarılı geçmesini ifade etti.,geçtiğini,geçmesini,ifade etti,nominalization
Belli ki tartışmanın daha fazla uzamasını istemiyoruz.,Belli ki tartışmanın daha fazla uzadığını istemiyoruz.,uzamasını,uzadığını,istemiyoruz,nominalization
Kardeşinin kotu söylediğine canı gönülden inanıyor.,Kardeşinin kotu söylemesine canı gönülden inanıyor.,söylediğine,söylemesine,inanıyor,nominalization
Yani komitenin önerilen değişiklikleri onaylamasını bekliyorduk.,Yani komitenin önerilen değişiklikleri onayladığını bekliyorduk.,onaylamasını,onayladığını,bekliyorduk,nominalization
Kiralık katin dün satıldığını yeni öğrendim.,Kiralık katin dün satılmasını yeni öğrendim.,satıldığını,satılmasını,öğrendim,nominalization
Yeni oyun uygulanmasını herkes destekledi.,Yeni oyun uygulandığını herkes destekledi.,uygulanmasını,uygulandığını,destekledi,nominalization
İş katılımının oldukça başarılı geçtiğini ifade etti.,İş katılımının oldukça başarılı geçmesini ifade etti.,geçtiğini,geçmesini,ifade etti,nominalization
Trafik kurallarına uyulması gerektiğini düşünüyorum.,Trafik kurallarına uyulması gerekmesini düşünüyorum.,gerektiğini,gerekmesini,düşünüyorum,nominalization
Avukat diğer kamera isimlerinin da izlenilmesini ısrarla talep etti.,Avukat diğer kamera isimlerinin da izlenildiğini ısrarla talep etti.,izlenilmesini,izlenildiğini,talep etti,nominalization
Görünüşe göre yaptığının doğru olmadığını içten içe biliyor.,Görünüşe göre yaptığının doğru olmasını içten içe biliyor.,olmadığını,olmasını,biliyor,nominalization
Yönetimin ekonomiyi dikkatlice incelemesini talep ettik.,Yönetimin ekonomiyi dikkatlice incelediğini talep ettik.,incelemesini,incelediğini,talep ettik,nominalization
Geçen haftaki siteye başvurmadığıma fena pişman oldum.,Geçen haftaki siteye başvurmamama fena pişman oldum.,başvurmadığıma,başvurmamama,pişman oldum,nominalization
Çatal kolların düzgün yerleştirilmesine ayrıca özen gösterirdi.,Çatal kolların düzgün yerleştirildiğine ayrıca özen gösterirdi.,yerleştirilmesine,yerleştirildiğine,özen gösterirdi,nominalization
Serviste yavaş kaldığını o da kabul ediyor.,Serviste yavaş kalmasını o da kabul ediyor.,kaldığını,kalmasını,kabul ediyor,nominalization
Ev sahibinin dairenin temiz olduğunu belirtti.,Ev sahibinin dairenin temiz olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
O halde kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.,O halde kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.,gelmesini,geldiğini,istiyor,nominalization
Yönetimin alınan yaptırımları gözden geçirmesini talep ettik.,Yönetimin alınan yaptırımları gözden geçirdiğini talep ettik.,geçirmesini,geçirdiğini,talep ettik,nominalization
Yeni kuralın uygulanmasını herkes destekledi.,Yeni kuralın uygulandığını herkes destekledi.,uygulanmasını,uygulandığını,destekledi,nominalization
Uzmanların bu konuda daha fazla araştırma yapmasını öneriyoruz.,Uzmanların bu konuda daha fazla araştırma yaptığını öneriyoruz.,yapmasını,yaptığını,öneriyoruz,nominalization
Kendisinin de bu yollardan geçtiğini bize her hedefte hatırlatır.,Kendisinin de bu yollardan geçmesini bize her hedefte hatırlatır.,geçtiğini,geçmesini,hatırlatır,nominalization
Bu konuyu ikine boyuna düşündüğünü biliyorum.,Bu konuyu ikine boyuna düşünmesini biliyorum.,düşündüğünü,düşünmesini,biliyorum,nominalization
Bu seçimin Türkiye için tarihi ilgi taşıdığını herkes gördü.,Bu seçimin Türkiye için tarihi ilgi taşımasını herkes gördü.,taşıdığını,taşımasını,gördü,nominalization
Görünüşe göre sunumun oldukça başarılı geçtiğini herkes kabul etti.,Görünüşe göre sunumun oldukça başarılı geçmesini herkes kabul etti.,geçtiğini,geçmesini,kabul etti,nominalization
Mühendis yeni ekipmanın daha verimli çalıştığını belirtti.,Mühendis yeni ekipmanın daha verimli çalışmasını belirtti.,çalıştığını,çalışmasını,belirtti,nominalization
Anlaşılan bu durumu kabullendiğini sanıyorum.,Anlaşılan bu durumu kabullenmesini sanıyorum.,kabullendiğini,kabullenmesini,sanıyorum,nominalization
Misafirlerin evden memnun ayrıldığını öğrendik.,Misafirlerin evden memnun ayrılmasını öğrendik.,ayrıldığını,ayrılmasını,öğrendik,nominalization
Trafik kurallarına uyulması gerektiğini düşünüyorum.,Trafik kurallarına uyulması gerekmesini düşünüyorum.,gerektiğini,gerekmesini,düşünüyorum,nominalization
Yeni teknolojinin verimli olduğunu iddia etti.,Yeni teknolojinin verimli olmasını iddia etti.,olduğunu,olmasını,iddia etti,nominalization
Dizinin aslında komedi listende olduğunu bile rahatlıkla iddia edebiliriz.,Dizinin aslında komedi listende olmasını bile rahatlıkla iddia edebiliriz.,olduğunu,olmasını,iddia edebiliriz,nominalization
Senin bu eylemi desteklemeni bekliyordum.,Senin bu eylemi desteklediğini bekliyordum.,desteklemeni,desteklediğini,bekliyordum,nominalization
Yani bu kadar kaba biri olduğunu hiç düşünmemiştim.,Yani bu kadar kaba biri olmasını hiç düşünmemiştim.,olduğunu,olmasını,düşünmemiştim,nominalization
Öğrencilerin derse ziyaret etmesini bekliyoruz.,Öğrencilerin derse ziyaret ettiğini bekliyoruz.,etmesini,ettiğini,bekliyoruz,nominalization
Belli ki konunun yeterince açık olduğunu düşünüyorum.,Belli ki konunun yeterince açık olmasını düşünüyorum.,olduğunu,olmasını,düşünüyorum,nominalization
Bütün bilgilerin eksiksiz teslim edilmesini rica ediyoruz.,Bütün bilgilerin eksiksiz teslim edildiğini rica ediyoruz.,edilmesini,edildiğini,rica ediyoruz,nominalization
Belli ki sizin de açılışa katılmanızı doğrusu çok arzu ederiz.,Belli ki sizin de açılışa katıldığınızı doğrusu çok arzu ederiz.,katılmanızı,katıldığınızı,arzu ederiz,nominalization
Senin bu konuya daha fazla odaklanmanı öneririm.,Senin bu konuya daha fazla odaklandığını öneririm.,odaklanmanı,odaklandığını,öneririm,nominalization
Yaptığının doğru olmadığını içten içe biliyor.,Yaptığının doğru olmasını içten içe biliyor.,olmadığını,olmasını,biliyor,nominalization
Benim ona yataktım ettiğimi bilmiyor.,Benim ona yataktım etmemi bilmiyor,ettiğimi,etmemi,bilmiyor,nominalization
Katılımcıların geri ihbarım vermesini önemsiyoruz.,Katılımcıların geri ihbarım verdiğini önemsiyoruz.,vermesini,verdiğini,önemsiyoruz,nominalization
Kendisinin de bu yollardan geçtiğini bize her vakitte hatırlatır.,Kendisinin de bu yollardan geçmesini bize her vakitte hatırlatır.,geçtiğini,geçmesini,hatırlatır,nominalization
Anlaşılan bu kararın doğru olduğunu herkes kabul etti.,Anlaşılan bu kararın doğru olmasını herkes kabul etti.,olduğunu,olmasını,kabul etti,nominalization
Komitenin önerilen eksiklikleri onaylamasını bekliyorduk.,Komitenin önerilen eksiklikleri onayladığını bekliyorduk.,onaylamasını,onayladığını,bekliyorduk,nominalization
